,ID,scientific name,date,coordinates
1313,1584376893,Eretmochelys imbricata,1996-01-01T00:00:00Z,"142.18,-10.1683"
1314,1584376892,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.21,-10.7667"
1315,1584376891,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.06,-10.2233"
1316,1584376890,Eretmochelys imbricata,1996-01-01T00:00:00Z,"142.1033,-10.2733"
1317,1584376889,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.105,-10.3567"
1318,1584376888,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.21,-9.95"
1319,1584376887,Natator depressus,1996-01-01T00:00:00Z,"142.595,-10.7067"
1320,1584376886,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.2117,-9.9683"
1321,1584376885,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.0633,-10.2483"
1322,1584376884,Eretmochelys imbricata,1981-01-01T00:00:00Z,"146.4667,-19.0833"
1323,1584376883,Eretmochelys imbricata,1996-01-01T00:00:00Z,"142.1467,-10.2117"
1324,1584376882,Natator depressus,1996-01-01T00:00:00Z,"142.635,-10.6"
1325,1584376881,Eretmochelys imbricata,1996-01-01T00:00:00Z,"142.0617,-10.2183"
1326,1584376880,Natator depressus,1996-01-01T00:00:00Z,"142.1167,-10.2"
1327,1584376879,Natator depressus,1996-01-01T00:00:00Z,"142.9717,-10.795"
1328,1584376878,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.37,-10.7167"
1329,1584376877,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.35,-10.7083"
1330,1584376876,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.0617,-10.2183"
1331,1584376875,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.3483,-10.8467"
1332,1584376874,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.9717,-10.795"
1333,1584376873,Natator depressus,1996-01-01T00:00:00Z,"142.3483,-10.8467"
1334,1584376872,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.0533,-10.22"
1335,1584376871,Eretmochelys imbricata,1996-01-01T00:00:00Z,"143.025,-10.6417"
1336,1584376870,Natator depressus,1996-01-01T00:00:00Z,"142.35,-10.7083"
1337,1584376869,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.1533,-10.2267"
1338,1584376868,Natator depressus,1996-01-01T00:00:00Z,"142.37,-10.7167"
1339,1584376867,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.2083,-9.965"
1340,1584376866,Natator depressus,1996-01-01T00:00:00Z,"142.175,-10.18"
1341,1584376865,Natator depressus,1996-01-01T00:00:00Z,"142.21,-10.7667"
1342,1584376864,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.28,-10.6917"
1343,1584376863,Natator depressus,1996-01-01T00:00:00Z,"142.6233,-10.7233"
1344,1584376862,Natator depressus,1996-01-01T00:00:00Z,"142.6217,-10.7283"
1345,1584376861,Natator depressus,1996-01-01T00:00:00Z,"142.21,-9.95"
1346,1584376860,Natator depressus,1996-01-01T00:00:00Z,"142.18,-10.1683"
1347,1584376859,Natator depressus,1996-01-01T00:00:00Z,"142.1017,-10.2783"
1348,1584376858,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.595,-10.7067"
1349,1584376857,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.21,-9.9567"
1350,1584376856,Eretmochelys imbricata,1991-01-01T00:00:00Z,"147.3902,-19.3041"
1351,1584376855,Natator depressus,2000-01-01T00:00:00Z,"149.8251,-21.6018"
1352,1584376854,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.1033,-10.2733"
1353,1584376853,Natator depressus,1996-01-01T00:00:00Z,"142.105,-10.3567"
1354,1584376852,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.3867,-10.7717"
1355,1584376851,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.0833,-10.245"
1356,1584376850,Natator depressus,1996-01-01T00:00:00Z,"142.28,-10.6917"
1357,1584376849,Natator depressus,1996-01-01T00:00:00Z,"142.17,-10.2033"
1358,1584376848,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.1167,-10.2"
1359,1584376847,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.19,-10.545"
1360,1584376846,Natator depressus,1996-01-01T00:00:00Z,"142.595,-10.7117"
1361,1584376845,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.1067,-10.3533"
1362,1584376844,Natator depressus,1996-01-01T00:00:00Z,"142.07,-10.2667"
1363,1584376843,Lepidochelys olivacea,1996-01-01T00:00:00Z,"143.125,-10.4667"
1364,1584376842,Natator depressus,1996-01-01T00:00:00Z,"142.0667,-10.225"
1365,1584376841,Natator depressus,1996-01-01T00:00:00Z,"142.0533,-10.22"
1366,1584376840,Natator depressus,1996-01-01T00:00:00Z,"142.3867,-10.7717"
1367,1584376839,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.1017,-10.2783"
1368,1584376838,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8251,-21.6018"
1369,1584376837,Natator depressus,1996-01-01T00:00:00Z,"142.0933,-10.3283"
1370,1584376836,Natator depressus,1996-01-01T00:00:00Z,"143.025,-10.6417"
1371,1584376835,Natator depressus,1996-01-01T00:00:00Z,"142.0833,-10.245"
1372,1584376834,Natator depressus,1996-01-01T00:00:00Z,"142.19,-10.545"
1373,1584376833,Lepidochelys olivacea,1996-01-01T00:00:00Z,"143.5133,-9.8417"
1374,1584376832,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.541,-22.1281"
1375,1584376831,Lepidochelys olivacea,1980-01-01T00:00:00Z,"146.6333,-19.0333"
1376,1584376830,Natator depressus,1996-01-01T00:00:00Z,"142.21,-9.9567"
1377,1584376829,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.07,-10.2667"
1378,1584376828,Lepidochelys olivacea,1976-01-01T00:00:00Z,"146.8333,-19.15"
1379,1584376827,Natator depressus,1996-01-01T00:00:00Z,"142.1533,-10.2267"
1380,1584376826,Chelonia mydas,1990-01-01T00:00:00Z,"146.7719,-19.192"
1381,1584376825,Lepidochelys olivacea,1970-01-01T00:00:00Z,"146.2474,-18.3709"
1382,1584376824,Natator depressus,1996-01-01T00:00:00Z,"142.1033,-10.2733"
1383,1584376823,Natator depressus,1996-01-01T00:00:00Z,"143.125,-10.4667"
1384,1584376822,Chelonia mydas,1999-01-01T00:00:00Z,"146.7719,-19.192"
1385,1584376821,Natator depressus,1996-01-01T00:00:00Z,"142.0633,-10.2483"
1386,1584376820,Natator depressus,1996-01-01T00:00:00Z,"142.1283,-10.0283"
1387,1584376819,Natator depressus,1996-01-01T00:00:00Z,"142.0617,-10.2183"
1388,1584376818,Natator depressus,1996-01-01T00:00:00Z,"142.1467,-10.2117"
1389,1584376817,Natator depressus,2000-01-01T00:00:00Z,"149.8253,-21.6033"
1390,1584376816,Lepidochelys olivacea,1975-01-01T00:00:00Z,"146.4528,-18.6615"
1391,1584376815,Natator depressus,1996-01-01T00:00:00Z,"142.2083,-9.965"
1392,1584376814,Lepidochelys olivacea,1996-01-01T00:00:00Z,"142.055,-10.3533"
1393,1584376813,Natator depressus,1996-01-01T00:00:00Z,"142.0633,-10.22"
1394,1584376812,Natator depressus,2000-01-01T00:00:00Z,"146.8055,-19.2417"
1395,1584376811,Natator depressus,1996-01-01T00:00:00Z,"142.1067,-10.3533"
1396,1584376810,Eretmochelys imbricata,1990-01-01T00:00:00Z,"146.7719,-19.192"
1397,1584376809,Lepidochelys olivacea,1970-01-01T00:00:00Z,"147.0494,-19.2752"
1398,1584376808,Natator depressus,2001-01-01T00:00:00Z,"149.1983,-20.6972"
1399,1584376807,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.0955,-20.5506"
1400,1584376806,Eretmochelys imbricata,1999-01-01T00:00:00Z,"146.7719,-19.192"
1401,1584376805,Natator depressus,1970-01-01T00:00:00Z,"146.2474,-18.3709"
1402,1584376804,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.1992,-20.6882"
1403,1584376803,Lepidochelys olivacea,1997-01-01T00:00:00Z,"147.0333,-19.3333"
1404,1584376802,Natator depressus,1996-01-01T00:00:00Z,"142.2117,-9.9683"
1405,1584376801,Lepidochelys olivacea,1981-01-01T00:00:00Z,"146.4667,-19.0833"
1406,1584376800,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8253,-21.6033"
1407,1584376799,Eretmochelys imbricata,1978-01-01T00:00:00Z,"147.0167,-19.1667"
1408,1584376798,Natator depressus,1976-01-01T00:00:00Z,"146.8333,-19.15"
1409,1584376797,Lepidochelys olivacea,2000-01-01T00:00:00Z,"146.8055,-19.2417"
1410,1584376796,Natator depressus,2000-01-01T00:00:00Z,"149.1983,-20.6972"
1411,1584376795,Lepidochelys olivacea,1990-01-01T00:00:00Z,"146.7719,-19.192"
1412,1584376794,Natator depressus,1996-01-01T00:00:00Z,"142.055,-10.3533"
1413,1584376793,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.1983,-20.6972"
1414,1584376792,Chelonia mydas,1981-01-01T00:00:00Z,"146.4667,-19.0833"
1415,1584376791,Natator depressus,1996-01-01T00:00:00Z,"142.1733,-10.2"
1416,1584376790,Natator depressus,1996-01-01T00:00:00Z,"143.5133,-9.8417"
1417,1584376789,Natator depressus,1970-01-01T00:00:00Z,"146.8339,-19.2733"
1418,1584376788,Lepidochelys olivacea,1970-01-01T00:00:00Z,"146.8333,-19.15"
1419,1584376787,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.2222,-10.7435"
1420,1584376786,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.0963,-20.546999999999997"
1421,1584376785,Natator depressus,2000-01-01T00:00:00Z,"149.7329,-20.9482"
1422,1584376784,Lepidochelys olivacea,1970-01-01T00:00:00Z,"146.8339,-19.2733"
1423,1584376783,Lepidochelys olivacea,1991-01-01T00:00:00Z,"147.3902,-19.3041"
1424,1584376782,Natator depressus,2000-01-01T00:00:00Z,"149.2017,-20.7032"
1425,1584376781,Natator depressus,1975-01-01T00:00:00Z,"146.4528,-18.6615"
1426,1584376780,Natator depressus,2000-01-01T00:00:00Z,"149.8265,-21.6066"
1427,1584376779,Natator depressus,1999-01-01T00:00:00Z,"142.7543,-11.0262"
1428,1584376778,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.19799999999998,-20.7001"
1429,1584376777,Chelonia mydas,1978-01-01T00:00:00Z,"147.0167,-19.1667"
1430,1584376776,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.034,-20.9058"
1431,1584376775,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1185,-20.5433"
1432,1584376774,Natator depressus,1970-01-01T00:00:00Z,"147.0494,-19.2752"
1433,1584376773,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1177,-20.5452"
1434,1584376772,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8351,-21.6574"
1435,1584376771,Natator depressus,2001-01-01T00:00:00Z,"149.1992,-20.6882"
1436,1584376770,Eretmochelys imbricata,1997-01-01T00:00:00Z,"147.0333,-19.3333"
1437,1584376769,Natator depressus,1997-01-01T00:00:00Z,"147.0333,-19.3333"
1438,1584376768,Natator depressus,1980-01-01T00:00:00Z,"146.6333,-19.0333"
1439,1584376767,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.8265,-21.6066"
1440,1584376766,Lepidochelys olivacea,1978-01-01T00:00:00Z,"147.0167,-19.1667"
1441,1584376765,Natator depressus,1970-01-01T00:00:00Z,"146.8333,-19.15"
1442,1584376764,Natator depressus,2000-01-01T00:00:00Z,"149.1177,-20.5452"
1443,1584376763,Natator depressus,1991-01-01T00:00:00Z,"147.3902,-19.3041"
1444,1584376762,Natator depressus,2000-01-01T00:00:00Z,"149.19799999999998,-20.7001"
1445,1584376761,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.7543,-11.0262"
1446,1584376760,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1042,-20.5481"
1447,1584376759,Natator depressus,2001-01-01T00:00:00Z,"150.0311,-20.9108"
1448,1584376758,Natator depressus,2000-01-01T00:00:00Z,"149.1185,-20.5433"
1449,1584376757,Natator depressus,2000-01-01T00:00:00Z,"149.541,-22.1281"
1450,1584376756,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.5028,-21.6054"
1451,1584376755,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.11,-20.5516"
1452,1584376754,Chelonia mydas,2001-01-01T00:00:00Z,"150.1214,-22.2411"
1453,1584376753,Natator depressus,2000-01-01T00:00:00Z,"149.0955,-20.5506"
1454,1584376752,Natator depressus,2000-01-01T00:00:00Z,"149.8351,-21.6574"
1455,1584376751,Natator depressus,2001-01-01T00:00:00Z,"150.034,-20.9058"
1456,1584376750,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1983,-20.6972"
1457,1584376749,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.75799999999998,-10.9995"
1458,1584376748,Eretmochelys imbricata,2001-01-01T00:00:00Z,"148.7313,-20.6899"
1459,1584376747,Natator depressus,1990-01-01T00:00:00Z,"146.7719,-19.192"
1460,1584376746,Natator depressus,2000-01-01T00:00:00Z,"149.5028,-21.6054"
1461,1584376745,Natator depressus,1978-01-01T00:00:00Z,"147.0167,-19.1667"
1462,1584376744,Lepidochelys olivacea,2001-01-01T00:00:00Z,"149.9386,-22.1395"
1463,1584376743,Natator depressus,2001-01-01T00:00:00Z,"149.9386,-22.1395"
1464,1584376742,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.2017,-20.7032"
1465,1584376741,Natator depressus,2000-01-01T00:00:00Z,"149.1992,-20.6882"
1466,1584376740,Natator depressus,2001-01-01T00:00:00Z,"148.7313,-20.6899"
1467,1584376739,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1088,-20.5464"
1468,1584376738,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.7329,-20.9482"
1469,1584376737,Natator depressus,2001-01-01T00:00:00Z,"150.0626,-22.1481"
1470,1584376736,Natator depressus,1999-01-01T00:00:00Z,"142.75799999999998,-10.9995"
1471,1584376735,Natator depressus,2001-01-01T00:00:00Z,"150.0278,-20.9061"
1472,1584376734,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.4844,-21.5986"
1473,1584376733,Lepidochelys olivacea,2000-01-01T00:00:00Z,"148.7313,-20.6899"
1474,1584376732,Natator depressus,2000-01-01T00:00:00Z,"149.4844,-21.5986"
1475,1584376731,Natator depressus,1972-01-01T00:00:00Z,"149.81,-21.99"
1476,1584376730,Natator depressus,2000-01-01T00:00:00Z,"149.1042,-20.5481"
1477,1584376729,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.1472,-22.2587"
1478,1584376728,Natator depressus,2001-01-01T00:00:00Z,"150.0307,-20.9117"
1479,1584376727,Natator depressus,1970-01-01T00:00:00Z,"149.81,-21.99"
1480,1584376726,Natator depressus,2001-01-01T00:00:00Z,"150.1104,-22.2352"
1481,1584376725,Natator depressus,1999-01-01T00:00:00Z,"142.2222,-10.7435"
1482,1584376724,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.1992,-20.6882"
1483,1584376723,Natator depressus,2000-01-01T00:00:00Z,"149.0963,-20.546999999999997"
1484,1584376722,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.0307,-20.9117"
1485,1584376721,Natator depressus,2000-01-01T00:00:00Z,"149.11,-20.5516"
1486,1584376720,Lepidochelys olivacea,1969-01-01T00:00:00Z,"150.0626,-22.1481"
1487,1584376719,Lepidochelys olivacea,1970-01-01T00:00:00Z,"150.0626,-22.1481"
1488,1584376718,Natator depressus,2001-01-01T00:00:00Z,"150.032,-20.9081"
1489,1584376717,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.0311,-20.9108"
1490,1584376716,Lepidochelys olivacea,1999-01-01T00:00:00Z,"142.7447,-11.0039"
1491,1584376715,Natator depressus,2001-01-01T00:00:00Z,"150.1424,-22.2552"
1492,1584376714,Natator depressus,2000-01-01T00:00:00Z,"148.7313,-20.6899"
1493,1584376713,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.032,-20.9081"
1494,1584376712,Lepidochelys olivacea,1969-01-01T00:00:00Z,"150.0867,-22.1805"
1495,1584376711,Natator depressus,2001-01-01T00:00:00Z,"150.2663,-22.230999999999998"
1496,1584376710,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0626,-22.1481"
1497,1584376709,Natator depressus,1969-01-01T00:00:00Z,"150.0626,-22.1481"
1498,1584376708,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.1104,-22.2352"
1499,1584376707,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.3134,-22.2347"
1500,1584376706,Lepidochelys olivacea,1970-01-01T00:00:00Z,"150.0,-22.1333"
1501,1584376705,Natator depressus,2001-01-01T00:00:00Z,"150.1214,-22.2411"
1502,1584376704,Natator depressus,2001-01-01T00:00:00Z,"149.4844,-21.5986"
1503,1584376703,Natator depressus,2001-01-01T00:00:00Z,"150.067,-22.146"
1504,1584376702,Lepidochelys olivacea,1999-01-01T00:00:00Z,"143.1829,-11.9964"
1505,1584376701,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2663,-22.230999999999998"
1506,1584376700,Natator depressus,1999-01-01T00:00:00Z,"142.7447,-11.0039"
1507,1584376699,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.0278,-20.9061"
1508,1584376698,Natator depressus,1999-01-01T00:00:00Z,"143.1829,-11.9964"
1509,1584376697,Natator depressus,2001-01-01T00:00:00Z,"150.091,-22.1789"
1510,1584376696,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2598,-22.2294"
1511,1584376695,Natator depressus,2000-01-01T00:00:00Z,"149.3886,-21.4758"
1512,1584376694,Natator depressus,2000-01-01T00:00:00Z,"149.1088,-20.5464"
1513,1584376693,Natator depressus,1970-01-01T00:00:00Z,"150.0,-22.1333"
1514,1584376692,Lepidochelys olivacea,1972-01-01T00:00:00Z,"149.81,-21.99"
1515,1584376691,Lepidochelys olivacea,1970-01-01T00:00:00Z,"149.81,-21.99"
1516,1584376690,Lepidochelys olivacea,1972-01-01T00:00:00Z,"150.17,-21.98"
1517,1584376689,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.1214,-22.2411"
1518,1584376688,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.067,-22.146"
1519,1584376687,Natator depressus,2001-01-01T00:00:00Z,"150.3134,-22.2347"
1520,1584376686,Natator depressus,1994-01-01T00:00:00Z,"150.3115,-22.329"
1521,1584376685,Natator depressus,1970-01-01T00:00:00Z,"150.0435,-22.1295"
1522,1584376684,Natator depressus,2001-01-01T00:00:00Z,"150.2598,-22.2294"
1523,1584376683,Lepidochelys olivacea,1989-01-01T00:00:00Z,"150.2579,-22.3428"
1524,1584376682,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0676,-22.155"
1525,1584376681,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.3053,-22.238000000000003"
1526,1584376680,Natator depressus,2001-01-01T00:00:00Z,"150.0676,-22.155"
1527,1584376679,Chelonia mydas,2001-01-01T00:00:00Z,"150.2598,-22.2294"
1528,1584376678,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.3227,-22.2368"
1529,1584376677,Natator depressus,2001-01-01T00:00:00Z,"150.0474,-22.1322"
1530,1584376676,Lepidochelys olivacea,2000-01-01T00:00:00Z,"149.3886,-21.4758"
1531,1584376675,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0937,-22.1877"
1532,1584376674,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.1424,-22.2552"
1533,1584376673,Lepidochelys olivacea,1970-01-01T00:00:00Z,"150.1494,-22.2647"
1534,1584376672,Natator depressus,2001-01-01T00:00:00Z,"150.3036,-22.2499"
1535,1584376671,Eretmochelys imbricata,2001-01-01T00:00:00Z,"149.4844,-21.5986"
1536,1584376670,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.091,-22.1789"
1537,1584376669,Natator depressus,2001-01-01T00:00:00Z,"150.0937,-22.1877"
1538,1584376668,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0893,-22.1793"
1539,1584376667,Natator depressus,2001-01-01T00:00:00Z,"150.3053,-22.238000000000003"
1540,1584376666,Lepidochelys olivacea,1989-01-01T00:00:00Z,"150.30200000000002,-22.3094"
1541,1584376665,Natator depressus,1989-01-01T00:00:00Z,"150.2579,-22.3428"
1542,1584376664,Lepidochelys olivacea,1970-01-01T00:00:00Z,"150.0435,-22.1295"
1543,1584376663,Natator depressus,1970-01-01T00:00:00Z,"150.0867,-22.1805"
1544,1584376662,Lepidochelys olivacea,1989-01-01T00:00:00Z,"150.2536,-22.363000000000003"
1545,1584376661,Natator depressus,2001-01-01T00:00:00Z,"150.0893,-22.1793"
1546,1584376660,Natator depressus,1976-01-01T00:00:00Z,"152.37,-21.65"
1547,1584376659,Chelonia mydas,1976-01-01T00:00:00Z,"152.38,-21.65"
1548,1584376658,Natator depressus,2000-01-01T00:00:00Z,"150.189,-22.3222"
1549,1584376657,Chelonia mydas,2001-01-01T00:00:00Z,"150.3053,-22.238000000000003"
1550,1584376656,Natator depressus,2001-01-01T00:00:00Z,"150.1472,-22.2587"
1551,1584376655,Natator depressus,2001-01-01T00:00:00Z,"150.2959,-22.2405"
1552,1584376654,Natator depressus,2001-01-01T00:00:00Z,"150.0585,-22.1328"
1553,1584376653,Natator depressus,1972-01-01T00:00:00Z,"150.17,-21.98"
1554,1584376652,Eretmochelys imbricata,2001-01-01T00:00:00Z,"150.2731,-22.2317"
1555,1584376651,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0474,-22.1322"
1556,1584376650,Natator depressus,2001-01-01T00:00:00Z,"150.0784,-22.1574"
1557,1584376649,Natator depressus,2001-01-01T00:00:00Z,"150.2731,-22.2317"
1558,1584376648,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0867,-22.1805"
1559,1584376647,Natator depressus,1970-01-01T00:00:00Z,"150.0626,-22.1481"
1560,1584376646,Lepidochelys olivacea,1970-01-01T00:00:00Z,"150.0867,-22.1805"
1561,1584376645,Natator depressus,2001-01-01T00:00:00Z,"150.0513,-22.1322"
1562,1584376644,Natator depressus,2001-01-01T00:00:00Z,"150.0867,-22.1805"
1563,1584376643,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.3036,-22.2499"
1564,1584376642,Natator depressus,2001-01-01T00:00:00Z,"150.0592,-22.136999999999997"
1565,1584376641,Natator depressus,1972-01-01T00:00:00Z,"150.0867,-22.1805"
1566,1584376640,Natator depressus,2001-01-01T00:00:00Z,"150.0864,-22.1725"
1567,1584376639,Natator depressus,1969-01-01T00:00:00Z,"150.0867,-22.1805"
1568,1584376638,Natator depressus,1970-01-01T00:00:00Z,"150.1494,-22.2647"
1569,1584376637,Chelonia mydas,1976-01-01T00:00:00Z,"152.45,-21.78"
1570,1584376636,Natator depressus,1976-01-01T00:00:00Z,"152.3333,-21.2833"
1571,1584376635,Natator depressus,1989-01-01T00:00:00Z,"150.30200000000002,-22.3094"
1572,1584376634,Lepidochelys olivacea,1998-01-01T00:00:00Z,"152.7117,-22.3617"
1573,1584376633,Chelonia mydas,1976-01-01T00:00:00Z,"152.47,-21.98"
1574,1584376632,Natator depressus,2001-01-01T00:00:00Z,"150.3189,-22.2467"
1575,1584376631,Lepidochelys olivacea,1994-01-01T00:00:00Z,"150.3115,-22.329"
1576,1584376630,Natator depressus,2001-01-01T00:00:00Z,"150.1331,-22.2518"
1577,1584376629,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0592,-22.136999999999997"
1578,1584376628,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.3189,-22.2467"
1579,1584376627,Lepidochelys olivacea,1993-01-01T00:00:00Z,"150.3115,-22.329"
1580,1584376626,Natator depressus,1993-01-01T00:00:00Z,"150.3115,-22.329"
1581,1584376625,Lepidochelys olivacea,1976-01-01T00:00:00Z,"152.47,-21.98"
1582,1584376624,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0784,-22.1574"
1583,1584376623,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.1331,-22.2518"
1584,1584376622,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0864,-22.1725"
1585,1584376621,Caretta caretta,1976-01-01T00:00:00Z,"152.37,-21.65"
1586,1584376620,Caretta caretta,1976-01-01T00:00:00Z,"152.45,-21.78"
1587,1584376619,Natator depressus,1989-01-01T00:00:00Z,"150.2536,-22.363000000000003"
1588,1584376618,Natator depressus,2001-01-01T00:00:00Z,"150.0612,-22.1405"
1589,1584376617,Lepidochelys olivacea,1976-01-01T00:00:00Z,"152.38,-21.65"
1590,1584376616,Caretta caretta,1976-01-01T00:00:00Z,"152.47,-21.98"
1591,1584376615,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.2959,-22.2405"
1592,1584376614,Lepidochelys olivacea,1972-01-01T00:00:00Z,"150.0867,-22.1805"
1593,1584376613,Lepidochelys olivacea,1998-01-01T00:00:00Z,"152.605,-22.3933"
1594,1584376612,Natator depressus,2001-01-01T00:00:00Z,"150.0998,-22.2193"
1595,1584376611,Lepidochelys olivacea,2001-01-01T00:00:00Z,"150.0612,-22.1405"
1596,1584376610,Natator depressus,1998-01-01T00:00:00Z,"152.4667,-21.9833"
