latitude,longitude
-24.01,151.69
-23.8817,151.3733
-23.975,151.6233
-24.0183,151.545
-23.9833,151.6533
-24.0167,151.765
-24.0183,151.545
-23.9833,151.6533
-24.0317,151.7667
-23.995,151.4367
-24.0183,151.545
-23.9967,151.4667
-24.01,151.69
-24.0117,151.7667
-24.1233,151.7667
-24.21,151.9167
-24.01,151.7367
-24.1517,151.8833
-23.9833,151.6533
-24.0317,151.7667
-24.0167,151.765
-24.21,151.9167
-24.0367,151.7617
-24.0067,151.7433
-23.9567,151.4833
-13.7096,141.4982
-24.0367,151.7617
-23.975,151.6233
-24.0067,151.7433
-24.0067,151.7433
-23.9567,151.4833
-24.01,151.7367
-12.4423,141.6492
-23.98,151.7733
-24.0167,151.765
-23.995,151.775
-24.01,151.69
-16.3344,141.3217
-11.1239,142.1553
-24.1733,151.845
-16.1618,141.3879
-24.0317,151.7667
-14.9417,141.6294
-23.9567,151.4833
-24.1233,151.7667
-24.1733,151.845
-16.0786,141.4315
-24.0117,151.7667
-24.21,151.9167
-16.1618,141.3879
-24.0367,151.7617
-11.1239,142.1553
-10.2936,142.1001
-24.1233,151.7667
-24.1517,151.8833
-24.1517,151.8833
-16.776,138.579
-10.2773,142.0998
-12.0309,141.8232
-24.1733,151.845
-16.875,138.8842
-16.99,139.075
-13.8569,143.5867
-12.7264,143.3837
-13.3413,143.5343
-10.2102,142.1448
-12.75,143.3948
-15.9435,141.3862
-12.3441,143.1723
-12.7814,143.3629
-11.0866,142.1495
-12.3516,143.1942
-12.7151,143.3912
-11.4373,142.8306
-16.875,138.8842
-12.0309,141.8232
-10.3457,142.1074
-14.9417,141.6294
-10.2657,142.0717
-13.7096,141.4982
-16.99,139.075
-12.4423,141.6492
-16.3344,141.3217
-11.0866,142.1495
-12.7434,143.3937
-15.9435,141.3862
-16.0786,141.4315
-12.5653,143.3523
-12.8874,143.5485
-11.8466,142.8552
-12.8448,143.5298
-12.7589,143.404
-13.6318,143.5493
-10.7038,142.3821
-11.1973,142.7923
-11.8733,142.8992
-9.9619,142.2089
-12.9853,143.5039
-16.776,138.579
-12.9944,143.51
-12.1156,143.1197
-12.8616,143.4596
-13.4804,143.5831
-11.7552,142.8576
-12.2052,143.0941
-12.1852,143.0914
-12.3938,143.2499
-12.9217,143.5064
-12.3961,143.265
-16.7132,141.1888
-12.3465,143.16299999999998
-10.0727,142.0686
-11.825999999999999,142.8517
-11.9748,143.1722
-12.1614,143.0819
-11.9869,143.2357
-12.0397,143.1634
-12.2205,143.0961
-12.4396,143.2745
-9.9516,142.2094
-12.1363,143.1053
-9.9565,142.2083
-11.9903,143.2271
-17.1101,140.9518
-11.895999999999999,143.0954
-10.2773,142.0998
-10.2936,142.1001
-10.2019,142.1678
-10.7764,142.3921
-10.1928,142.1166
-10.7149,142.3689
-10.7632,142.3929
-10.093,142.0888
-10.2389,142.0759
-10.727,142.4128
-10.3457,142.1074
-12.0881,143.1359
-17.248,140.9066
-10.1015,142.0803
-10.2102,142.1448
-10.2751,142.0945
-10.2749,142.0929
-10.3191,142.0913
-10.2657,142.0717
-10.2841,142.1006
-10.2237,142.1523
-10.7693,142.3863
-10.7038,142.3821
-10.2738,142.1037
-10.7173,142.3429
-10.2447,142.0817
-10.7074,142.3504
-12.7151,143.3912
-12.7264,143.3837
-12.7589,143.404
-12.8616,143.4596
-13.4804,143.5831
-13.6318,143.5493
-12.75,143.3948
-12.3441,143.1723
-12.3465,143.16299999999998
-12.9944,143.51
-13.8569,143.5867
-10.7416,142.4101
-12.8448,143.5298
-12.5653,143.3523
-12.9217,143.5064
-11.4373,142.8306
-12.7814,143.3629
-13.3413,143.5343
-12.3938,143.2499
-12.3516,143.1942
-12.7434,143.3937
-12.8874,143.5485
-12.4396,143.2745
-12.3961,143.265
-12.9853,143.5039
-12.2205,143.0961
-12.1852,143.0914
-11.825999999999999,142.8517
-12.1363,143.1053
-10.0727,142.0686
-11.895999999999999,143.0954
-11.8466,142.8552
-10.093,142.0888
-11.7552,142.8576
-11.9748,143.1722
-11.9903,143.2271
-12.0881,143.1359
-12.1614,143.0819
-11.1973,142.7923
-12.2052,143.0941
-16.7132,141.1888
-17.1101,140.9518
-9.9619,142.2089
-12.1156,143.1197
-9.9565,142.2083
-17.248,140.9066
-11.9869,143.2357
-12.0397,143.1634
-11.8733,142.8992
-9.9516,142.2094
-10.2657,142.0717
-10.2237,142.1523
-10.2773,142.0998
-10.2019,142.1678
-10.727,142.4128
-10.3191,142.0913
-10.2841,142.1006
-10.1015,142.0803
-10.2749,142.0929
-10.2936,142.1001
-10.7149,142.3689
-10.7074,142.3504
-10.7038,142.3821
-10.7693,142.3863
-10.7632,142.3929
-10.7416,142.4101
-10.1928,142.1166
-10.3457,142.1074
-10.7764,142.3921
-10.2389,142.0759
-10.2102,142.1448
-10.2751,142.0945
-10.7173,142.3429
-10.2738,142.1037
-10.2447,142.0817
